Foodworx,Lunch,Picnic Basket,Specialty Wraps,6.25,FALSE,FALSE,FALSE
Foodworx,Lunch,Pizzeria,Specialty Pizza,5.25,FALSE,FALSE,FALSE
Foodworx,Lunch,Pizzeria,Crispy French Fries,1.75,FALSE,FALSE,FALSE
Foodworx,Lunch,Pizzeria,South of the Border,7.25,FALSE,FALSE,FALSE
Foodworx,Dinner,Deli,Meat Sandwich,6.25,FALSE,FALSE,FALSE
Foodworx,Dinner,Deli,Grilled Cheese Sandwich,2.95,FALSE,FALSE,FALSE
Foodworx,Dinner,Deli,Veggie Sandwich,6.25,FALSE,FALSE,FALSE
Foodworx,Dinner,Picnic Basket,Specialty Salads,6.25,FALSE,FALSE,FALSE
Foodworx,Dinner,Picnic Basket,Specialty Wraps,6.25,FALSE,FALSE,FALSE
Foodworx,Dinner,Pizzeria,BYO Personal Pizza,5.95,FALSE,FALSE,FALSE
Canyon Vista,Breakfast,Value4u,Bean and Cheese Burrito,2.25,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Specials,Belgian Waffles,2.95,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Specials,Breakfast Burrito,3.95,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Specials,Breakfast Quesadilla,3.95,FALSE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Specials,Dietitian's Delight,3.95,FALSE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Specials,Egg and Vegetable Bowl,3.95,FALSE,FALSE,TRUE
Canyon Vista,Breakfast,Breakfast Specials,Soyrizo Burrito,4.95,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Specials,Texas French Toast,3.75,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Daily Hot Breakfast,Steelcut Oatmeal,1.95,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Sides,Beans,1.65,FALSE,TRUE,TRUE
Canyon Vista,Breakfast,Breakfast Sides,Biscuit,0.95,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Sides,Cage Free Scrambled Eggs ,1.25,TRUE,FALSE,TRUE
Canyon Vista,Breakfast,Breakfast Sides,Fresh Tortillas,0.35,FALSE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Sides,Hash Brown Potatoes,1.65,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Sides,Pork Sausage Links,0.95,FALSE,FALSE,TRUE
Canyon Vista,Breakfast,Breakfast Sides,Sausage Gravy,0.5,FALSE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Sides,Scrambled Egg Whites,1.25,TRUE,FALSE,TRUE
Canyon Vista,Breakfast,Breakfast Sides,Smoked bacon,0.85,FALSE,FALSE,TRUE
Canyon Vista,Breakfast,Breakfast Sides,Tater Barrels,1.65,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Sides,Texas French Toast,2.25,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Breakfast Sides,Veggie Sausage,1.09,TRUE,FALSE,FALSE
Canyon Vista,Breakfast,Daily Cold Breakfast,Cereal with Milk,1.95,FALSE,FALSE,FALSE
Canyon Vista,Breakfast,Daily Cold Breakfast,Cut Fresh Fruit,0.34,FALSE,TRUE,TRUE
Canyon Vista,Breakfast,Daily Cold Breakfast,Whole Fruit,0.5,FALSE,TRUE,TRUE
